Main Category,Sub Category,Sub Category Link,Job Title,Job Title Link,Salary,Salary Link,Average Salary,Educational Levels,No of Candidates,No of Jobs,Skills
"Retail, Sales and Food Jobs",Restaurant,https://www.careerbuilder.com/browse/category/restaurant,Restaurant manager,https://www.careerbuilder.com/jobs-restaurant-manager,$49754,https://www.careerbuilder.com/salary-restaurant-manager,"$54,500","{'VOCATIONAL': '$50,500', 'HIGH SCHOOL': '$49,000', 'ASSOCIATE': '$54,500', 'BACHELOR': '$62,500', 'MASTER': '$69,500', 'DOCTORATE': '$72,000'}","542,811","5,905,296","['Customer Service', 'Purchasing', 'Insurance', 'Training', 'Health Department Rules', 'Budgeting Of Expenses', 'Health Department Requirements', 'Recruitment', 'Inventory Control', 'Planning Events', 'Management', 'Scheduling (Project Management)', 'Food Quality', 'Billing', 'Customer Satisfaction', 'Outline Of Food Preparation', 'Restaurant Operation', 'Maintaining Food Safety Standards', 'Restaurant Operations', 'Employee Satisfaction', 'Team Management', 'General Operations Manager', 'Manage Operations', 'Shift Managers', 'Recruiting Training', 'Staffing']"
"Retail, Sales and Food Jobs",Restaurant,https://www.careerbuilder.com/browse/category/restaurant,Sous Chef,https://www.careerbuilder.com/jobs-sous-chef,$55170,https://www.careerbuilder.com/salary-sous-chef,"$62,000","{'VOCATIONAL': '$53,000', 'HIGH SCHOOL': '$54,500', 'ASSOCIATE': '$61,500', 'BACHELOR': '$66,000', 'MASTER': '$66,000', 'DOCTORATE': '$60,000'}","28,404","274,757","['Food Quality', 'Food Safety', 'Poultry', 'Beef', 'Hospitality', 'Food Services', 'Culinary Arts', 'Wines', 'Cleanliness']"
"Retail, Sales and Food Jobs",Restaurant,https://www.careerbuilder.com/browse/category/restaurant,Waiter,https://www.careerbuilder.com/jobs-waiter,$37901,https://www.careerbuilder.com/salary-waiter,"$48,500","{'VOCATIONAL': '$49,500', 'HIGH SCHOOL': '$39,000', 'ASSOCIATE': '$44,500', 'BACHELOR': '$49,000', 'MASTER': '$52,500', 'DOCTORATE': '$53,000'}","49,341","339,297","['Cleanliness', 'Outline Of Food Preparation', 'Sanitation', 'Poultry', 'Cooking', 'Grilling', 'Restaurant Operation', 'Food Safety', 'Culinary Arts', 'Buffets']"
"Retail, Sales and Food Jobs",Restaurant,https://www.careerbuilder.com/browse/category/restaurant,Waitress,https://www.careerbuilder.com/jobs-waitress,$34176,https://www.careerbuilder.com/salary-waitress,"$43,500","{'VOCATIONAL': '$30,500', 'HIGH SCHOOL': '$34,500', 'ASSOCIATE': '$39,000', 'BACHELOR': '$45,000', 'MASTER': '$45,000', 'DOCTORATE': '$46,000'}","92,552","318,940",[]
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Baker,https://www.careerbuilder.com/jobs-baker,$36635,https://www.careerbuilder.com/salary-baker,"$68,000","{'VOCATIONAL': '$60,000', 'HIGH SCHOOL': '$52,000', 'ASSOCIATE': '$54,500', 'BACHELOR': '$69,000', 'MASTER': '$78,500', 'DOCTORATE': '$92,000'}","75,571","541,518","['Bakeries', 'Seafood', 'Fry (Cooking)', 'Outline Of Food Preparation', 'Meats', 'Beer', 'Wines', 'Food Services', 'Breads', 'Grilling']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Barista,https://www.careerbuilder.com/jobs-barista,$37166,https://www.careerbuilder.com/salary-barista,"$43,000","{'VOCATIONAL': '$30,500', 'HIGH SCHOOL': '$35,500', 'ASSOCIATE': '$41,000', 'BACHELOR': '$46,500', 'MASTER': '$47,000', 'DOCTORATE': '$48,000'}","64,534","672,803","['Customer Service', 'Hospitality', 'Cleaning', 'Sanitation', 'Customer Satisfaction', 'Food Safety', 'Coffee Preparation', 'Giving Work Directions', 'Cash Handling Policies', 'Maintaining Inventory', 'Accurately Process Transactions', 'Anticipating Guests', 'Food Handling Procedures', 'Making Coffee', 'Prepare Coffee', 'Prepare Food Items', 'Process Payments']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Buyer,https://www.careerbuilder.com/jobs-buyer,$66933,https://www.careerbuilder.com/salary-buyer,"$74,000","{'VOCATIONAL': '$56,500', 'HIGH SCHOOL': '$57,000', 'ASSOCIATE': '$61,500', 'BACHELOR': '$76,500', 'MASTER': '$88,500', 'DOCTORATE': '$102,500'}","209,698","1,463,832","['Strategic Sourcing', 'Purchasing', 'Procurement', 'Cost Controling', 'Supplier Diversity', 'Material Requirements Planning', 'Purchasing Management', 'Contract Management', 'Requisition', 'Sourcing (Recruitment)']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Carpenter,https://www.careerbuilder.com/jobs-carpenter,$47567,https://www.careerbuilder.com/salary-carpenter,"$64,500","{'VOCATIONAL': '$61,000', 'HIGH SCHOOL': '$58,000', 'ASSOCIATE': '$61,500', 'BACHELOR': '$65,000', 'MASTER': '$70,500', 'DOCTORATE': '$84,000'}","72,652","553,087","['Construction', 'Carpentry', 'Woodworking', 'Manual Equipment', 'Physical Strength', 'Use Power Tool', 'Use Hand Tool', 'Carpentry Tools', 'Construction Debris', 'Construction Regulations', 'Construction Safety', 'Erect Structures', 'Form Construction', 'Install Structures', 'Safety', 'Assemble Structure', 'Instal Window Frame', 'Use Woodwork Machine', 'Repair Wooden Fixture', 'Repair Cabinet', 'Repair Floor', 'Repair Door', 'Inspect Woodwork', 'Cut Timber', 'Instal Ceiling']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Cashier,https://www.careerbuilder.com/jobs-cashier,$14.00,https://www.careerbuilder.com/salary-cashier,"$43,000","{'VOCATIONAL': '$37,000', 'HIGH SCHOOL': '$35,000', 'ASSOCIATE': '$39,500', 'BACHELOR': '$44,500', 'MASTER': '$45,000', 'DOCTORATE': '$48,500'}","1,175,981","6,077,179","['Cleanliness', 'Reports Generation', 'Restaurant Operation', 'Hospitality', 'Refunds And Exchanges']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Cook,https://www.careerbuilder.com/jobs-cook,$34217,https://www.careerbuilder.com/salary-cook,"$50,000","{'VOCATIONAL': '$43,500', 'HIGH SCHOOL': '$39,500', 'ASSOCIATE': '$46,500', 'BACHELOR': '$55,500', 'MASTER': '$61,000', 'DOCTORATE': '$78,000'}","530,564","4,336,141","['Buffets', 'Food Services', 'Sanitation', 'Cooking', 'Follow Recipe', 'Maintain Clean Work Environment', 'Salad Dressing', 'Seasoning', 'Food Product', 'Cooking Times', 'Restaurant Industry', 'Food Safety', 'Carve Meat', 'Clean Kitchen Equipment', 'Commercial Cooking', 'Cooking Measurements', 'Current Culinary Trends', 'Cuts Of Meats', 'Cutting Meat', 'Food Products Stock', 'Food Handling', 'Kitchen Maintenance', 'Kitchen Management', 'Purchasing Of Food', 'Grilling']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Merchandiser,https://www.careerbuilder.com/jobs-merchandiser,$26590,https://www.careerbuilder.com/salary-merchandiser,"$28,500","{'VOCATIONAL': '$27,500', 'HIGH SCHOOL': '$29,500', 'ASSOCIATE': '$29,500', 'BACHELOR': '$29,000', 'MASTER': '$30,000'}","102,657","1,579,385","['Organize Appointments', 'Telephone Consultations', 'Purchasing', 'Inventory Control', 'Prioritization', 'Wholesaling', 'Visual Merchandising', 'Merchandising Directives', 'Merchandising', 'Merchandising Planning', 'Merchandising Strategy', 'Display Merchandise', 'Attach Tag', 'Maintain Store Shelf Standard', 'Reorganize Product', 'Promote Sale', 'Sales']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Office Manager,https://www.careerbuilder.com/jobs-office-manager,$41122,https://www.careerbuilder.com/salary-office-manager,"$79,500","{'VOCATIONAL': '$56,500', 'HIGH SCHOOL': '$54,500', 'ASSOCIATE': '$59,000', 'BACHELOR': '$72,000', 'MASTER': '$83,500', 'DOCTORATE': '$92,500'}","2,372,682","19,364,150","['Customer Service', 'Administration', 'Problem Solving', 'Clerical Works', 'Communications', 'Appointment Scheduling', 'Provide Secretarial Assistance', 'Manage Management System', 'Office Services Support', 'Managing The Environment', 'Prioritize Numerous Tasks', 'Back Office Activities', 'Schedules Maintenance', 'Interpersonal Skills']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Regional Manager,https://www.careerbuilder.com/jobs-regional-manager,$96342,https://www.careerbuilder.com/salary-regional-manager,"$90,000","{'VOCATIONAL': '$71,000', 'HIGH SCHOOL': '$69,000', 'ASSOCIATE': '$73,000', 'BACHELOR': '$91,500', 'MASTER': '$104,000', 'DOCTORATE': '$110,000'}","515,754","4,976,528",[]
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Retail,https://www.careerbuilder.com/jobs-retail,"$33,000 - $83,000",https://www.careerbuilder.com/salary-retail,"$67,000","{'VOCATIONAL': '$55,000', 'HIGH SCHOOL': '$49,000', 'ASSOCIATE': '$56,500', 'BACHELOR': '$78,500', 'MASTER': '$98,500', 'DOCTORATE': '$114,000'}","3,432,558","25,584,194","['Unpacking', 'Bakeries', 'Stock Rotation', 'Stocks (Inventory)', 'Meats', 'Merchandising', 'Seafood', 'General Line Of Merchandise', 'Dry Cleaning', 'Beer']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Retail Consultant,https://www.careerbuilder.com/jobs-retail-consultant,$53761,https://www.careerbuilder.com/salary-retail-consultant,"$87,500","{'VOCATIONAL': '$71,500', 'HIGH SCHOOL': '$63,500', 'ASSOCIATE': '$71,500', 'BACHELOR': '$94,000', 'MASTER': '$112,000', 'DOCTORATE': '$115,000'}","135,801","1,450,044",[]
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Retail Merchandiser,https://www.careerbuilder.com/jobs-retail-merchandiser,$26566,https://www.careerbuilder.com/salary-retail-merchandiser,"$26,500","{'VOCATIONAL': '$26,000', 'HIGH SCHOOL': '$25,500', 'ASSOCIATE': '$26,000', 'BACHELOR': '$26,500', 'MASTER': '$25,000'}","64,475","1,357,169","['Customer Service', 'Customer Satisfaction', 'Displaying (Exhibition)', 'Stocking Shelves', 'Creative Merchandising', 'Merchandising Schedule', 'New Store Set Ups', 'Replace Shelf Tag', 'Deliver Paperwork', 'Order Client Product', 'Instal Promotional Material', 'Merchandising', 'Advertising', 'Sales', 'Greet Customer']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Retail Sales,https://www.careerbuilder.com/jobs-retail-sales,$42273,https://www.careerbuilder.com/salary-retail-sales,"$66,500","{'VOCATIONAL': '$55,000', 'HIGH SCHOOL': '$51,500', 'ASSOCIATE': '$57,000', 'BACHELOR': '$75,500', 'MASTER': '$91,500', 'DOCTORATE': '$104,500'}","2,700,581","15,798,151","['Business Development', 'Customer Service', 'Reduce Loss', 'Stock Merchandise', 'Operate Cash Register', 'Resolve Customer Issue', 'Sales Management', 'Demos', 'Campaigns', 'Customer Retention', 'Cash Handling Experience', 'Attentive', 'Customer Engagement', 'Handle Multiple Demands', 'Personal Cleanliness Standards', 'Cashiering', 'Conduct Business', 'Use Crm Software', 'Generate Revenue', 'Make Presentation', 'Lead Generation', 'Business To Business', 'B2b Sales Success', 'Use Pos System', 'Organize Merchandise', 'Maintain Clean Store', 'Sell Technique', 'Prepare Product Selection', 'Manage Customer Experience', 'Consulting With Customers', 'New Business Development', 'Achieve Target Sale Goal', 'Products Offerings', 'Processing Payment', 'Retail Sales Skills', 'Quality Of Sales', 'Facilitating Sales', 'Customer Products', 'Sales Development', 'Handle Cash', 'Displaying (Exhibition)', 'Merchandising', 'Inbound Sales', 'Bag Item', 'Maintain Visual Merchandising', 'Present Merchandise', 'Create Shopping Experience', 'Clean Display Surface', 'Clean Merchandise', 'Sales', 'Customer Facing Sales', 'Customer Focused Selling Skills', 'Relationship Building', 'Sales Training', 'Interpersonal Skills', 'Account Management']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Retail Sales Associate,https://www.careerbuilder.com/jobs-retail-sales-associate,$40356,https://www.careerbuilder.com/salary-retail-sales-associate,"$61,500","{'VOCATIONAL': '$55,000', 'HIGH SCHOOL': '$50,000', 'ASSOCIATE': '$55,500', 'BACHELOR': '$68,500', 'MASTER': '$82,000', 'DOCTORATE': '$98,000'}","867,744","9,119,150","['Business Development', 'Customer Service', 'Reduce Loss', 'Stock Merchandise', 'Operate Cash Register', 'Resolve Customer Issue', 'Sales Management', 'Demos', 'Campaigns', 'Customer Retention', 'Cash Handling Experience', 'Attentive', 'Customer Engagement', 'Handle Multiple Demands', 'Personal Cleanliness Standards', 'Cashiering', 'Conduct Business', 'Use Crm Software', 'Generate Revenue', 'Make Presentation', 'Lead Generation', 'Business To Business', 'B2b Sales Success', 'Use Pos System', 'Organize Merchandise', 'Maintain Clean Store', 'Sell Technique', 'Prepare Product Selection', 'Manage Customer Experience', 'Consulting With Customers', 'New Business Development', 'Achieve Target Sale Goal', 'Products Offerings', 'Processing Payment', 'Retail Sales Skills', 'Quality Of Sales', 'Facilitating Sales', 'Customer Products', 'Sales Development', 'Handle Cash', 'Displaying (Exhibition)', 'Merchandising', 'Inbound Sales', 'Bag Item', 'Maintain Visual Merchandising', 'Present Merchandise', 'Create Shopping Experience', 'Clean Display Surface', 'Clean Merchandise', 'Sales', 'Customer Facing Sales', 'Customer Focused Selling Skills', 'Relationship Building', 'Sales Training', 'Interpersonal Skills', 'Account Management']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Retail Store Manager,https://www.careerbuilder.com/jobs-retail-store-manager,$53573,https://www.careerbuilder.com/salary-retail-store-manager,"$60,000","{'VOCATIONAL': '$54,500', 'HIGH SCHOOL': '$52,000', 'ASSOCIATE': '$56,500', 'BACHELOR': '$70,500', 'MASTER': '$82,500', 'DOCTORATE': '$93,500'}","1,214,073","13,493,905",[]
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Sales Analyst,https://www.careerbuilder.com/jobs-sales-analyst,$82056,https://www.careerbuilder.com/salary-sales-analyst,"$87,000","{'VOCATIONAL': '$68,000', 'HIGH SCHOOL': '$65,000', 'ASSOCIATE': '$69,000', 'BACHELOR': '$86,500', 'MASTER': '$100,000', 'DOCTORATE': '$109,500'}","361,987","2,133,481","['Accounting', 'Investments', 'Financial Services', 'Finance', 'Revenues', 'Banking', 'Treasury', 'Financial Statements', 'Forecasting', 'Taxation']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Sales Assistant,https://www.careerbuilder.com/jobs-sales-assistant,$41042,https://www.careerbuilder.com/salary-sales-assistant,"$56,500","{'VOCATIONAL': '$46,500', 'HIGH SCHOOL': '$47,500', 'ASSOCIATE': '$50,000', 'BACHELOR': '$59,500', 'MASTER': '$68,000', 'DOCTORATE': '$78,000'}","3,169,071",0,"['Customer Service', 'Administration', 'Problem Solving', 'Data Entry', 'Clerical Works', 'Provide Customer Assistance', 'Bookkeeping Procedures', 'Organize Responsibilities', 'Data Administration', 'Appointment Scheduling', 'Process Customer Transaction']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Sales Associate,https://www.careerbuilder.com/jobs-sales-associate,$40364,https://www.careerbuilder.com/salary-sales-associate,"$64,000","{'VOCATIONAL': '$53,000', 'HIGH SCHOOL': '$49,000', 'ASSOCIATE': '$55,000', 'BACHELOR': '$66,000', 'MASTER': '$80,000', 'DOCTORATE': '$94,500'}","2,450,011","17,228,098","['Unpacking', 'Unloading', 'Packing', 'Merchandising', 'Stock Rotation', 'Carry', 'Cross Selling']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Sales Director,https://www.careerbuilder.com/jobs-sales-director,$101692,https://www.careerbuilder.com/salary-sales-director,"$92,000","{'VOCATIONAL': '$66,500', 'HIGH SCHOOL': '$66,000', 'ASSOCIATE': '$72,000', 'BACHELOR': '$91,000', 'MASTER': '$108,000', 'DOCTORATE': '$116,500'}","601,499","4,422,311","['Sales Management', 'Relationship Building', 'Marketing', 'Business Development', 'Value (Economy)', 'Sales', 'Consultative Selling', 'Cold Calling', 'Account Management', 'Sales Process']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Sales Manager,https://www.careerbuilder.com/jobs-sales-manager,$80655,https://www.careerbuilder.com/salary-sales-manager,"$73,500","{'VOCATIONAL': '$57,500', 'HIGH SCHOOL': '$54,500', 'ASSOCIATE': '$60,000', 'BACHELOR': '$76,000', 'MASTER': '$92,000', 'DOCTORATE': '$102,000'}","2,779,555","22,355,938","['Manage Sale Team', 'Business Development', 'Implement Sale Strategy', 'Address Prospective Client', 'Create Sale Plan', 'Sales Process Training', 'Negotiation', 'Cultivating Long Term Relationships', 'Forecasting Information', 'Identifying New Prospects', 'Bid Strategies', 'Market Trend', 'Customer Relationship Management', 'Sales Management', 'Financial Analysis', 'Provide Direction', 'Leadership', 'Developing Sales Plans', 'Media Sales', 'Achieve Sales Quotas', 'Implementing Sales Strategies', 'Verbal Communications Skills', 'Oral Communication Capabilities', 'Overcome Objections', 'Team Building', 'Evaluate Their Needs', 'Act On Opportunities', 'Develop Long Term Relationships', 'Strategic Planning', 'Creativity', 'Management', 'Manage Team', 'Develop Sale Team', 'Expand Client Relationships', 'Provide Management', 'Principles Of Management', 'Execute Merchandising Plan', 'Maximize Sale', 'Advertising', 'Delegate Task', 'Develop Staff', 'Coach Employee', 'Sales', 'Supervise Team Member', 'Offer Coaching', 'Offer Feedback', 'Motivate Team Member', 'Analyze Customer Service', 'Assist Team Member', 'Performance Improvement Plans', 'Leadership Ability', 'Business Development Techniques', 'Execute Sales Campaigns', 'Prospecting New Clients', 'Performance Improvement', 'Performance Appraisal', 'Interpersonal Skills', 'Account Management']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Sales Representative,https://www.careerbuilder.com/jobs-sales-representative,$76365,https://www.careerbuilder.com/salary-sales-representative,"$68,000","{'VOCATIONAL': '$55,000', 'HIGH SCHOOL': '$51,500', 'ASSOCIATE': '$57,000', 'BACHELOR': '$71,500', 'MASTER': '$83,500', 'DOCTORATE': '$96,500'}","2,091,144","9,683,150","['Business Development', 'Negotiation', 'Customer Service', 'Reduce Loss', 'Stock Merchandise', 'Operate Cash Register', 'Sales Management', 'Campaigns', 'Customer Retention', 'Cash Handling Experience', 'Regional Sales', 'Store Appearance Standards', 'Identify Customer Needs', 'Improving Customer Relations', 'Communications', 'Conduct Business', 'Use Crm Software', 'Generate Revenue', 'Make Presentation', 'Lead Generation', 'B2b Sales Success', 'New Business Development', 'Recommend Merchandise Selection', 'Retail Field', 'Complaints From Customers', 'Products Offerings', 'Processing Payment', 'Retail Sales Skills', 'Quality Of Sales', 'Store Functions', 'Solutions For Customers', 'Facilitating Sales', 'Sales Development', 'Explain Characteristic', 'Explain Capability', 'Sales Motivated', 'Sales Ideas', 'Understand Stock', 'Understand Commodity', 'Utilize Presentation Software', 'Determine Claim Value', 'Address Customer Concern', 'Maintain Store Standard', 'Displaying (Exhibition)', 'Inbound Sales', 'Bag Item', 'Maintain Visual Merchandising', 'Present Merchandise', 'Customer Interaction', 'Create Shopping Experience', 'Clean Display Surface', 'Clean Merchandise', 'Sales', 'Cold Calling', 'Sales Training', 'Manage Customer Relationship', 'Consultative Selling', 'Account Management']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Security Guard,https://www.careerbuilder.com/jobs-security-guard,$32557,https://www.careerbuilder.com/salary-security-guard,"$65,000","{'VOCATIONAL': '$56,500', 'HIGH SCHOOL': '$49,000', 'ASSOCIATE': '$60,000', 'BACHELOR': '$74,500', 'MASTER': '$91,000', 'DOCTORATE': '$107,500'}","395,623","1,388,258","['Patrolling', 'Crowd Control', 'Shotguns', 'Handguns', 'Key Control', 'Certified First Responder', 'Guarding', 'Taser', 'Law Enforcement']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Store,https://www.careerbuilder.com/jobs-store,$40354,https://www.careerbuilder.com/salary-store,"$57,500","{'VOCATIONAL': '$51,000', 'HIGH SCHOOL': '$47,500', 'ASSOCIATE': '$52,000', 'BACHELOR': '$61,500', 'MASTER': '$71,000', 'DOCTORATE': '$84,000'}","3,873,907","30,017,451","['Sales', 'Retail Management', 'Retailing', 'Retail Sales', 'Training And Development', 'Selling Techniques', 'Customer Experience', 'Leadership', 'Customer Satisfaction', 'Innovation']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Store Manager,https://www.careerbuilder.com/jobs-store-manager,$49749,https://www.careerbuilder.com/salary-store-manager,"$58,000","{'VOCATIONAL': '$51,500', 'HIGH SCHOOL': '$49,000', 'ASSOCIATE': '$53,500', 'BACHELOR': '$65,000', 'MASTER': '$76,500', 'DOCTORATE': '$91,000'}","1,824,187","14,091,554","['Sales', 'Selling Techniques', 'Retail Management', 'Customer Experience', 'Sales Management', 'Retail Sales', 'Relationship Building', 'Automotive Sales', 'Retailing', 'Cold Calling', 'Marketing', 'Presentations', 'Market Research', 'New Product Development', 'Business Development', 'Marketing Strategies', 'Marketing Management', 'Product Marketing', 'Public Relations', 'Innovation']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Supervisor,https://www.careerbuilder.com/jobs-supervisor,$52684,https://www.careerbuilder.com/salary-supervisor,"$62,500","{'VOCATIONAL': '$53,000', 'HIGH SCHOOL': '$52,500', 'ASSOCIATE': '$55,500', 'BACHELOR': '$62,500', 'MASTER': '$69,000', 'DOCTORATE': '$77,000'}","2,581,613","20,490,442",[]
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Territory Manager,https://www.careerbuilder.com/jobs-territory-manager,$89509,https://www.careerbuilder.com/salary-territory-manager,"$91,500","{'VOCATIONAL': '$67,000', 'HIGH SCHOOL': '$70,000', 'ASSOCIATE': '$72,500', 'BACHELOR': '$89,500', 'MASTER': '$104,000', 'DOCTORATE': '$108,500'}","215,386","2,891,821","['Sales Management', 'Business Development', 'Marketing', 'Account Management', 'Cold Calling', 'Consultative Selling', 'Relationship Building', 'Market Share', 'Sales Process', 'Sales Training']"
"Retail, Sales and Food Jobs",Retail,https://www.careerbuilder.com/browse/category/retail,Waiter,https://www.careerbuilder.com/jobs-waiter,$37901,https://www.careerbuilder.com/salary-waiter,"$48,500","{'VOCATIONAL': '$49,500', 'HIGH SCHOOL': '$39,000', 'ASSOCIATE': '$44,500', 'BACHELOR': '$49,000', 'MASTER': '$52,500', 'DOCTORATE': '$53,000'}","49,341","339,297","['Cleanliness', 'Outline Of Food Preparation', 'Sanitation', 'Poultry', 'Cooking', 'Grilling', 'Restaurant Operation', 'Food Safety', 'Culinary Arts', 'Buffets']"
"Retail, Sales and Food Jobs",Sales and Procurement,https://www.careerbuilder.com/browse/category/sales-and-procurement,Account Executive,https://www.careerbuilder.com/jobs-account-executive,$79106,https://www.careerbuilder.com/salary-account-executive,"$87,000","{'VOCATIONAL': '$63,000', 'HIGH SCHOOL': '$63,000', 'ASSOCIATE': '$67,500', 'BACHELOR': '$87,000', 'MASTER': '$104,000', 'DOCTORATE': '$112,000'}","568,332","6,258,355","['Negotiation', 'Customer Relationship Management', 'Customer Satisfaction', 'Relationship Building', 'Modify Spend Target', 'Deliver Compelling Sale Presentation', 'Account Development', 'Customer Data', 'Ensuring Customer Retention', 'Marketing Account Executive', 'Closing New Accounts', 'Prospecting New Clients', 'Interpersonal Skills', 'Customer Experience', 'Account Management']"
"Retail, Sales and Food Jobs",Sales and Procurement,https://www.careerbuilder.com/browse/category/sales-and-procurement,Account Manager,https://www.careerbuilder.com/jobs-account-manager,$73895,https://www.careerbuilder.com/salary-account-manager,"$75,500","{'VOCATIONAL': '$56,500', 'HIGH SCHOOL': '$55,000', 'ASSOCIATE': '$59,500', 'BACHELOR': '$75,500', 'MASTER': '$87,500', 'DOCTORATE': '$94,000'}","1,664,228","16,704,086","['Business Development', 'Negotiation', 'Customer Relationship Management', 'Resolve Customer Issue', 'Sales Management', 'Achieve Client Need', 'Customer Retention', 'Maintain Client Relationship', 'Client Service Management', 'Consumer Information', 'Communications', 'Oversee Client Deliverable', 'Proposal (Business)', 'Sla Agreements', 'Target Customer Needs', 'Growing Current Accounts', 'Consulting', 'Sell Solution', 'Expand Client Relationships', 'Strengthen Commercial Customer Partnership', 'Cost Negotiation', 'Professional Communication', 'Sales', 'Record Customer Information', 'Manage Customer Relationship', 'Consultative Selling', 'Account Management']"
"Retail, Sales and Food Jobs",Sales and Procurement,https://www.careerbuilder.com/browse/category/sales-and-procurement,Account Representative,https://www.careerbuilder.com/jobs-account-representative,$65643,https://www.careerbuilder.com/salary-account-representative,"$65,500","{'VOCATIONAL': '$51,000', 'HIGH SCHOOL': '$50,500', 'ASSOCIATE': '$55,000', 'BACHELOR': '$69,000', 'MASTER': '$78,500', 'DOCTORATE': '$86,000'}","700,053","6,353,506","['Negotiation', 'Customer Relationship Management', 'Sales Presentations', 'Sales Management', 'Telemarketing', 'Communications', 'Customer Satisfaction', 'Advertising', 'Sales', 'Sell Advertising Space', 'Execute Sale Plan', 'Drive Sale', 'Relationship Building', 'Get Commitment', 'Determine Offering', 'Cold Calling', 'Sales Training', 'Persuasive Communication', 'Competing Products', 'Sales Cycle', 'Online Marketing', 'Marketing Industry', 'Company Products', 'Brand Advocacy', 'Business To Business Cold Calling', 'Campaign Insights', 'Client Loyalty', 'Client Promotions', 'Customer Buying Patterns', 'Effective Closing Skills', 'Expansion Strategy', 'Growing Customer Relationships', 'Maintaining Customers', 'Managing Accounts', 'Marketing Feedback', 'Marketing Leads', 'Meeting Clients', 'Monthly Sales Plan', 'Interpersonal Skills', 'Consultative Selling', 'Account Management']"
"Retail, Sales and Food Jobs",Sales and Procurement,https://www.careerbuilder.com/browse/category/sales-and-procurement,Appointment Setter,https://www.careerbuilder.com/jobs-appointment-setter,$83544,https://www.careerbuilder.com/salary-appointment-setter,"$81,000","{'VOCATIONAL': '$57,000', 'HIGH SCHOOL': '$46,000', 'ASSOCIATE': '$48,500', 'BACHELOR': '$52,500', 'MASTER': '$53,000', 'DOCTORATE': '$68,000'}","6,943","108,904","['Customer Service', 'Organize Appointments', 'Telephone Consultations', 'Scheduling Appointments', 'Make Outbound Call', 'Telemarketing', 'Appointment Scheduling', 'Outbound Calling', 'Ability To Persuade', 'Cold Calling Experience', 'Generating Leads', 'Educate Individual', 'Set Sale Appointment', 'Generate Lead', 'Strike Up Conversation', 'Interpersonal Skills']"
"Retail, Sales and Food Jobs",Sales and Procurement,https://www.careerbuilder.com/browse/category/sales-and-procurement,Area Manager,https://www.careerbuilder.com/jobs-area-manager,$71103,https://www.careerbuilder.com/salary-area-manager,"$81,000","{'VOCATIONAL': '$60,500', 'HIGH SCHOOL': '$56,500', 'ASSOCIATE': '$63,500', 'BACHELOR': '$78,000', 'MASTER': '$89,500', 'DOCTORATE': '$99,000'}","1,787,035","23,209,066","['Time Management', 'Ensure Compliance', 'Retention Management', 'Provide Direction', 'Leadership', 'Strategic Planning', 'Manage Team', 'Support Sell Environment', 'Foster Selling Culture', 'Provide Strategic Leadership', 'Oversee Operation', 'Execute Productivity Plan', 'Review Work Forecast', 'Determine Productivity Requirement', 'Coach Team', 'Budget Formulation', 'Take Corrective Actions', 'Interpersonal Skills']"
